"tab_code","表章項目","cat01_code","H24_産業分類","area_code","H24_地域","time_code","時間軸","unit","value"
"9820","年間商品販売額","13835","小売業計","17206","加賀市","2012000000","2012年","百万円","59542"
"9820","年間商品販売額","13835","小売業計","17207","羽咋市","2012000000","2012年","百万円","17192"
"9820","年間商品販売額","13835","小売業計","17209","かほく市","2012000000","2012年","百万円","29478"
"9820","年間商品販売額","13835","小売業計","17210","白山市","2012000000","2012年","百万円","102170"
"9820","年間商品販売額","13835","小売業計","17211","能美市","2012000000","2012年","百万円","23390"
"9820","年間商品販売額","13835","小売業計","17212","野々市市","2012000000","2012年","百万円","78254"
"9820","年間商品販売額","13835","小売業計","17002","石川県郡部","2012000000","2012年","百万円","99726"
"9820","年間商品販売額","13835","小売業計","18000","福井県","2012000000","2012年","百万円","706687"
"9820","年間商品販売額","13835","小売業計","18001","福井県市部","2012000000","2012年","百万円","653964"
"9820","年間商品販売額","13835","小売業計","18201","福井市","2012000000","2012年","百万円","298620"
"9820","年間商品販売額","13835","小売業計","18202","敦賀市","2012000000","2012年","百万円","70049"
"9820","年間商品販売額","13835","小売業計","18204","小浜市","2012000000","2012年","百万円","29449"
"9820","年間商品販売額","13835","小売業計","18205","大野市","2012000000","2012年","百万円","28743"
"9820","年間商品販売額","13835","小売業計","18206","勝山市","2012000000","2012年","百万円","16893"
"9820","年間商品販売額","13835","小売業計","18207","鯖江市","2012000000","2012年","百万円","50808"
"9820","年間商品販売額","13835","小売業計","18208","あわら市","2012000000","2012年","百万円","15382"
"9820","年間商品販売額","13835","小売業計","18209","越前市","2012000000","2012年","百万円","70679"
"9820","年間商品販売額","13835","小売業計","18210","坂井市","2012000000","2012年","百万円","73341"
"9820","年間商品販売額","13835","小売業計","18002","福井県郡部","2012000000","2012年","百万円","52723"
"9820","年間商品販売額","13835","小売業計","19000","山梨県","2012000000","2012年","百万円","732420"
"9820","年間商品販売額","13835","小売業計","19001","山梨県市部","2012000000","2012年","百万円","616260"
"9820","年間商品販売額","13835","小売業計","19201","甲府市","2012000000","2012年","百万円","203529"
"9820","年間商品販売額","13835","小売業計","19202","富士吉田市","2012000000","2012年","百万円","55415"
"9820","年間商品販売額","13835","小売業計","19204","都留市","2012000000","2012年","百万円","28283"
"9820","年間商品販売額","13835","小売業計","19205","山梨市","2012000000","2012年","百万円","22373"
"9820","年間商品販売額","13835","小売業計","19206","大月市","2012000000","2012年","百万円","13967"
"9820","年間商品販売額","13835","小売業計","19207","韮崎市","2012000000","2012年","百万円","26893"
"9820","年間商品販売額","13835","小売業計","19208","南アルプス市","2012000000","2012年","百万円","53335"
"9820","年間商品販売額","13835","小売業計","19209","北杜市","2012000000","2012年","百万円","26746"
"9820","年間商品販売額","13835","小売業計","19210","甲斐市","2012000000","2012年","百万円","60589"
"9820","年間商品販売額","13835","小売業計","19211","笛吹市","2012000000","2012年","百万円","54365"
"9820","年間商品販売額","13835","小売業計","19212","上野原市","2012000000","2012年","百万円","11654"
"9820","年間商品販売額","13835","小売業計","19213","甲州市","2012000000","2012年","百万円","21899"
"9820","年間商品販売額","13835","小売業計","19214","中央市","2012000000","2012年","百万円","37214"
"9820","年間商品販売額","13835","小売業計","19002","山梨県郡部","2012000000","2012年","百万円","116160"
"9820","年間商品販売額","13835","小売業計","20000","長野県","2012000000","2012年","百万円","1835830"
"9820","年間商品販売額","13835","小売業計","20001","長野県市部","2012000000","2012年","百万円","1554795"
"9820","年間商品販売額","13835","小売業計","20201","長野市","2012000000","2012年","百万円","371953"
"9820","年間商品販売額","13835","小売業計","20202","松本市","2012000000","2012年","百万円","224973"
"9820","年間商品販売額","13835","小売業計","20203","上田市","2012000000","2012年","百万円","140597"
"9820","年間商品販売額","13835","小売業計","20204","岡谷市","2012000000","2012年","百万円","47866"
"9820","年間商品販売額","13835","小売業計","20205","飯田市","2012000000","2012年","百万円","115113"
"9820","年間商品販売額","13835","小売業計","20206","諏訪市","2012000000","2012年","百万円","47878"
"9820","年間商品販売額","13835","小売業計","20207","須坂市","2012000000","2012年","百万円","38186"
"9820","年間商品販売額","13835","小売業計","20208","小諸市","2012000000","2012年","百万円","33506"
"9820","年間商品販売額","13835","小売業計","20209","伊那市","2012000000","2012年","百万円","56970"
"9820","年間商品販売額","13835","小売業計","20210","駒ヶ根市","2012000000","2012年","百万円","34530"
"9820","年間商品販売額","13835","小売業計","20211","中野市","2012000000","2012年","百万円","51860"
"9820","年間商品販売額","13835","小売業計","20212","大町市","2012000000","2012年","百万円","23815"
"9820","年間商品販売額","13835","小売業計","20213","飯山市","2012000000","2012年","百万円","23263"
"9820","年間商品販売額","13835","小売業計","20214","茅野市","2012000000","2012年","百万円","41181"
"9820","年間商品販売額","13835","小売業計","20215","塩尻市","2012000000","2012年","百万円","60116"
"9820","年間商品販売額","13835","小売業計","20217","佐久市","2012000000","2012年","百万円","95417"
"9820","年間商品販売額","13835","小売業計","20218","千曲市","2012000000","2012年","百万円","40676"
"9820","年間商品販売額","13835","小売業計","20219","東御市","2012000000","2012年","百万円","26601"
"9820","年間商品販売額","13835","小売業計","20220","安曇野市","2012000000","2012年","百万円","80295"
"9820","年間商品販売額","13835","小売業計","20002","長野県郡部","2012000000","2012年","百万円","281035"
"9820","年間商品販売額","13835","小売業計","21000","岐阜県","2012000000","2012年","百万円","1723270"
"9820","年間商品販売額","13835","小売業計","21001","岐阜県市部","2012000000","2012年","百万円","1508784"
"9820","年間商品販売額","13835","小売業計","21201","岐阜市","2012000000","2012年","百万円","373671"
"9820","年間商品販売額","13835","小売業計","21202","大垣市","2012000000","2012年","百万円","156628"
"9820","年間商品販売額","13835","小売業計","21203","高山市","2012000000","2012年","百万円","97483"
"9820","年間商品販売額","13835","小売業計","21204","多治見市","2012000000","2012年","百万円","93927"
"9820","年間商品販売額","13835","小売業計","21205","関市","2012000000","2012年","百万円","76157"
"9820","年間商品販売額","13835","小売業計","21206","中津川市","2012000000","2012年","百万円","70985"
"9820","年間商品販売額","13835","小売業計","21207","美濃市","2012000000","2012年","百万円","14874"
"9820","年間商品販売額","13835","小売業計","21208","瑞浪市","2012000000","2012年","百万円","39532"
"9820","年間商品販売額","13835","小売業計","21209","羽島市","2012000000","2012年","百万円","44854"
"9820","年間商品販売額","13835","小売業計","21210","恵那市","2012000000","2012年","百万円","46010"
"9820","年間商品販売額","13835","小売業計","21211","美濃加茂市","2012000000","2012年","百万円","48881"
"9820","年間商品販売額","13835","小売業計","21212","土岐市","2012000000","2012年","百万円","50231"
"9820","年間商品販売額","13835","小売業計","21213","各務原市","2012000000","2012年","百万円","116978"
"9820","年間商品販売額","13835","小売業計","21214","可児市","2012000000","2012年","百万円","74439"
"9820","年間商品販売額","13835","小売業計","21215","山県市","2012000000","2012年","百万円","18133"
"9820","年間商品販売額","13835","小売業計","21216","瑞穂市","2012000000","2012年","百万円","36427"
"9820","年間商品販売額","13835","小売業計","21217","飛騨市","2012000000","2012年","百万円","19079"
"9820","年間商品販売額","13835","小売業計","21218","本巣市","2012000000","2012年","百万円","39463"
"9820","年間商品販売額","13835","小売業計","21219","郡上市","2012000000","2012年","百万円","36559"
"9820","年間商品販売額","13835","小売業計","21220","下呂市","2012000000","2012年","百万円","33598"
"9820","年間商品販売額","13835","小売業計","21221","海津市","2012000000","2012年","百万円","20872"
"9820","年間商品販売額","13835","小売業計","21002","岐阜県郡部","2012000000","2012年","百万円","214486"
"9820","年間商品販売額","13835","小売業計","22000","静岡県","2012000000","2012年","百万円","3240637"
"9820","年間商品販売額","13835","小売業計","22100","静岡市","2012000000","2012年","百万円","643289"
"9820","年間商品販売額","13835","小売業計","22101","葵区","2012000000","2012年","百万円","273420"
"9820","年間商品販売額","13835","小売業計","22102","駿河区","2012000000","2012年","百万円","198682"
"9820","年間商品販売額","13835","小売業計","22103","清水区","2012000000","2012年","百万円","171186"
"9820","年間商品販売額","13835","小売業計","22130","浜松市","2012000000","2012年","百万円","770719"
"9820","年間商品販売額","13835","小売業計","22131","中区","2012000000","2012年","百万円","267317"
"9820","年間商品販売額","13835","小売業計","22132","東区","2012000000","2012年","百万円","168315"
"9820","年間商品販売額","13835","小売業計","22133","西区","2012000000","2012年","百万円","104801"
"9820","年間商品販売額","13835","小売業計","22134","南区","2012000000","2012年","百万円","64011"
"9820","年間商品販売額","13835","小売業計","22135","北区","2012000000","2012年","百万円","76001"
"9820","年間商品販売額","13835","小売業計","22136","浜北区","2012000000","2012年","百万円","78492"
"9820","年間商品販売額","13835","小売業計","22137","天竜区","2012000000","2012年","百万円","11782"
"9820","年間商品販売額","13835","小売業計","22001","静岡県市部","2012000000","2012年","百万円","1649369"
"9820","年間商品販売額","13835","小売業計","22203","沼津市","2012000000","2012年","百万円","195128"
"9820","年間商品販売額","13835","小売業計","22205","熱海市","2012000000","2012年","百万円","26774"
"9820","年間商品販売額","13835","小売業計","22206","三島市","2012000000","2012年","百万円","74766"
"9820","年間商品販売額","13835","小売業計","22207","富士宮市","2012000000","2012年","百万円","110371"
"9820","年間商品販売額","13835","小売業計","22208","伊東市","2012000000","2012年","百万円","61020"
"9820","年間商品販売額","13835","小売業計","22209","島田市","2012000000","2012年","百万円","77006"
"9820","年間商品販売額","13835","小売業計","22210","富士市","2012000000","2012年","百万円","210481"
"9820","年間商品販売額","13835","小売業計","22211","磐田市","2012000000","2012年","百万円","129128"
"9820","年間商品販売額","13835","小売業計","22212","焼津市","2012000000","2012年","百万円","108005"
"9820","年間商品販売額","13835","小売業計","22213","掛川市","2012000000","2012年","百万円","101232"
"9820","年間商品販売額","13835","小売業計","22214","藤枝市","2012000000","2012年","百万円","109613"
"9820","年間商品販売額","13835","小売業計","22215","御殿場市","2012000000","2012年","百万円","111274"
"9820","年間商品販売額","13835","小売業計","22216","袋井市","2012000000","2012年","百万円","68000"
"9820","年間商品販売額","13835","小売業計","22219","下田市","2012000000","2012年","百万円","22285"
"9820","年間商品販売額","13835","小売業計","22220","裾野市","2012000000","2012年","百万円","38066"
"9820","年間商品販売額","13835","小売業計","22221","湖西市","2012000000","2012年","百万円","36689"
"9820","年間商品販売額","13835","小売業計","22222","伊豆市","2012000000","2012年","百万円","26864"
"9820","年間商品販売額","13835","小売業計","22223","御前崎市","2012000000","2012年","百万円","25747"
"9820","年間商品販売額","13835","小売業計","22224","菊川市","2012000000","2012年","百万円","35854"
"9820","年間商品販売額","13835","小売業計","22225","伊豆の国市","2012000000","2012年","百万円","39069"
"9820","年間商品販売額","13835","小売業計","22226","牧之原市","2012000000","2012年","百万円","41996"
"9820","年間商品販売額","13835","小売業計","22002","静岡県郡部","2012000000","2012年","百万円","177260"
"9820","年間商品販売額","13835","小売業計","23000","愛知県","2012000000","2012年","百万円","6732890"
"9820","年間商品販売額","13835","小売業計","23100","名古屋市","2012000000","2012年","百万円","2702163"
"9820","年間商品販売額","13835","小売業計","23101","千種区","2012000000","2012年","百万円","141841"
"9820","年間商品販売額","13835","小売業計","23102","東区","2012000000","2012年","百万円","127123"
"9820","年間商品販売額","13835","小売業計","23103","北区","2012000000","2012年","百万円","111465"
"9820","年間商品販売額","13835","小売業計","23104","西区","2012000000","2012年","百万円","139825"
"9820","年間商品販売額","13835","小売業計","23105","中村区","2012000000","2012年","百万円","377003"
"9820","年間商品販売額","13835","小売業計","23106","中区","2012000000","2012年","百万円","545606"
"9820","年間商品販売額","13835","小売業計","23107","昭和区","2012000000","2012年","百万円","85323"
"9820","年間商品販売額","13835","小売業計","23108","瑞穂区","2012000000","2012年","百万円","59950"
"9820","年間商品販売額","13835","小売業計","23109","熱田区","2012000000","2012年","百万円","171870"
"9820","年間商品販売額","13835","小売業計","23110","中川区","2012000000","2012年","百万円","170069"
"9820","年間商品販売額","13835","小売業計","23111","港区","2012000000","2012年","百万円","139233"
"9820","年間商品販売額","13835","小売業計","23112","南区","2012000000","2012年","百万円","118574"
"9820","年間商品販売額","13835","小売業計","23113","守山区","2012000000","2012年","百万円","111381"
"9820","年間商品販売額","13835","小売業計","23114","緑区","2012000000","2012年","百万円","192023"
"9820","年間商品販売額","13835","小売業計","23115","名東区","2012000000","2012年","百万円","110076"
"9820","年間商品販売額","13835","小売業計","23116","天白区","2012000000","2012年","百万円","100799"
"9820","年間商品販売額","13835","小売業計","23001","愛知県市部","2012000000","2012年","百万円","3728860"
"9820","年間商品販売額","13835","小売業計","23201","豊橋市","2012000000","2012年","百万円","316446"
"9820","年間商品販売額","13835","小売業計","23202","岡崎市","2012000000","2012年","百万円","342723"
"9820","年間商品販売額","13835","小売業計","23203","一宮市","2012000000","2012年","百万円","308984"
"9820","年間商品販売額","13835","小売業計","23204","瀬戸市","2012000000","2012年","百万円","88544"
"9820","年間商品販売額","13835","小売業計","23205","半田市","2012000000","2012年","百万円","107969"
"9820","年間商品販売額","13835","小売業計","23206","春日井市","2012000000","2012年","百万円","226465"
"9820","年間商品販売額","13835","小売業計","23207","豊川市","2012000000","2012年","百万円","163712"
"9820","年間商品販売額","13835","小売業計","23208","津島市","2012000000","2012年","百万円","66847"
"9820","年間商品販売額","13835","小売業計","23209","碧南市","2012000000","2012年","百万円","54911"
"9820","年間商品販売額","13835","小売業計","23210","刈谷市","2012000000","2012年","百万円","140146"
"9820","年間商品販売額","13835","小売業計","23211","豊田市","2012000000","2012年","百万円","308627"
"9820","年間商品販売額","13835","小売業計","23212","安城市","2012000000","2012年","百万円","177320"
"9820","年間商品販売額","13835","小売業計","23213","西尾市","2012000000","2012年","百万円","122164"
"9820","年間商品販売額","13835","小売業計","23214","蒲郡市","2012000000","2012年","百万円","67390"
"9820","年間商品販売額","13835","小売業計","23215","犬山市","2012000000","2012年","百万円","35882"
"9820","年間商品販売額","13835","小売業計","23216","常滑市","2012000000","2012年","百万円","37410"
"9820","年間商品販売額","13835","小売業計","23217","江南市","2012000000","2012年","百万円","67725"
"9820","年間商品販売額","13835","小売業計","23219","小牧市","2012000000","2012年","百万円","149423"
"9820","年間商品販売額","13835","小売業計","23220","稲沢市","2012000000","2012年","百万円","100343"
"9820","年間商品販売額","13835","小売業計","23221","新城市","2012000000","2012年","百万円","33818"
"9820","年間商品販売額","13835","小売業計","23222","東海市","2012000000","2012年","百万円","85889"
"9820","年間商品販売額","13835","小売業計","23223","大府市","2012000000","2012年","百万円","69270"
"9820","年間商品販売額","13835","小売業計","23224","知多市","2012000000","2012年","百万円","37584"
"9820","年間商品販売額","13835","小売業計","23225","知立市","2012000000","2012年","百万円","49905"
"9820","年間商品販売額","13835","小売業計","23226","尾張旭市","2012000000","2012年","百万円","57889"
"9820","年間商品販売額","13835","小売業計","23227","高浜市","2012000000","2012年","百万円","29343"
"9820","年間商品販売額","13835","小売業計","23228","岩倉市","2012000000","2012年","百万円","25260"
"9820","年間商品販売額","13835","小売業計","23229","豊明市","2012000000","2012年","百万円","38823"
"9820","年間商品販売額","13835","小売業計","23230","日進市","2012000000","2012年","百万円","62216"
"9820","年間商品販売額","13835","小売業計","23231","田原市","2012000000","2012年","百万円","60933"
"9820","年間商品販売額","13835","小売業計","23232","愛西市","2012000000","2012年","百万円","31032"
"9820","年間商品販売額","13835","小売業計","23233","清須市","2012000000","2012年","百万円","30520"
"9820","年間商品販売額","13835","小売業計","23234","北名古屋市","2012000000","2012年","百万円","50029"
"9820","年間商品販売額","13835","小売業計","23235","弥富市","2012000000","2012年","百万円","30002"
"9820","年間商品販売額","13835","小売業計","23236","みよし市","2012000000","2012年","百万円","60223"
"9820","年間商品販売額","13835","小売業計","23237","あま市","2012000000","2012年","百万円","36950"
"9820","年間商品販売額","13835","小売業計","23238","長久手市","2012000000","2012年","百万円","56143"
"9820","年間商品販売額","13835","小売業計","23002","愛知県郡部","2012000000","2012年","百万円","301868"
"9820","年間商品販売額","13835","小売業計","24000","三重県","2012000000","2012年","百万円","1586893"
"9820","年間商品販売額","13835","小売業計","24001","三重県市部","2012000000","2012年","百万円","1436550"
"9820","年間商品販売額","13835","小売業計","24201","津市","2012000000","2012年","百万円","241510"
"9820","年間商品販売額","13835","小売業計","24202","四日市市","2012000000","2012年","百万円","324494"
"9820","年間商品販売額","13835","小売業計","24203","伊勢市","2012000000","2012年","百万円","120432"
"9820","年間商品販売額","13835","小売業計","24204","松阪市","2012000000","2012年","百万円","137485"
"9820","年間商品販売額","13835","小売業計","24205","桑名市","2012000000","2012年","百万円","142206"
"9820","年間商品販売額","13835","小売業計","24207","鈴鹿市","2012000000","2012年","百万円","178052"
"9820","年間商品販売額","13835","小売業計","24208","名張市","2012000000","2012年","百万円","69641"
"9820","年間商品販売額","13835","小売業計","24209","尾鷲市","2012000000","2012年","百万円","19526"
"9820","年間商品販売額","13835","小売業計","24210","亀山市","2012000000","2012年","百万円","29306"
"9820","年間商品販売額","13835","小売業計","24211","鳥羽市","2012000000","2012年","百万円","15892"
"9820","年間商品販売額","13835","小売業計","24212","熊野市","2012000000","2012年","百万円","13932"
"9820","年間商品販売額","13835","小売業計","24214","いなべ市","2012000000","2012年","百万円","25426"
"9820","年間商品販売額","13835","小売業計","24215","志摩市","2012000000","2012年","百万円","37688"
"9820","年間商品販売額","13835","小売業計","24216","伊賀市","2012000000","2012年","百万円","80961"
"9820","年間商品販売額","13835","小売業計","24002","三重県郡部","2012000000","2012年","百万円","150343"
"9820","年間商品販売額","13835","小売業計","25000","滋賀県","2012000000","2012年","百万円","1179849"
"9820","年間商品販売額","13835","小売業計","25001","滋賀県市部","2012000000","2012年","百万円","1125357"
"9820","年間商品販売額","13835","小売業計","25201","大津市","2012000000","2012年","百万円","227255"
"9820","年間商品販売額","13835","小売業計","25202","彦根市","2012000000","2012年","百万円","125348"
"9820","年間商品販売額","13835","小売業計","25203","長浜市","2012000000","2012年","百万円","124220"
"9820","年間商品販売額","13835","小売業計","25204","近江八幡市","2012000000","2012年","百万円","73802"
"9820","年間商品販売額","13835","小売業計","25206","草津市","2012000000","2012年","百万円","160897"
"9820","年間商品販売額","13835","小売業計","25207","守山市","2012000000","2012年","百万円","59681"
"9820","年間商品販売額","13835","小売業計","25208","栗東市","2012000000","2012年","百万円","65206"
"9820","年間商品販売額","13835","小売業計","25209","甲賀市","2012000000","2012年","百万円","93935"
"9820","年間商品販売額","13835","小売業計","25210","野洲市","2012000000","2012年","百万円","28084"
"9820","年間商品販売額","13835","小売業計","25211","湖南市","2012000000","2012年","百万円","32589"
"9820","年間商品販売額","13835","小売業計","25212","高島市","2012000000","2012年","百万円","39330"
"9820","年間商品販売額","13835","小売業計","25213","東近江市","2012000000","2012年","百万円","78506"
"9820","年間商品販売額","13835","小売業計","25214","米原市","2012000000","2012年","百万円","16504"
"9820","年間商品販売額","13835","小売業計","25002","滋賀県郡部","2012000000","2012年","百万円","54492"
"9820","年間商品販売額","13835","小売業計","26000","京都府","2012000000","2012年","百万円","2395244"
"9820","年間商品販売額","13835","小売業計","26100","京都市","2012000000","2012年","百万円","1594602"
"9820","年間商品販売額","13835","小売業計","26101","北区","2012000000","2012年","百万円","72017"
"9820","年間商品販売額","13835","小売業計","26102","上京区","2012000000","2012年","百万円","54697"
"9820","年間商品販売額","13835","小売業計","26103","左京区","2012000000","2012年","百万円","116327"
"9820","年間商品販売額","13835","小売業計","26104","中京区","2012000000","2012年","百万円","138255"
"9820","年間商品販売額","13835","小売業計","26105","東山区","2012000000","2012年","百万円","38547"
"9820","年間商品販売額","13835","小売業計","26106","下京区","2012000000","2012年","百万円","425973"
"9820","年間商品販売額","13835","小売業計","26107","南区","2012000000","2012年","百万円","269868"
"9820","年間商品販売額","13835","小売業計","26108","右京区","2012000000","2012年","百万円","134690"
"9820","年間商品販売額","13835","小売業計","26109","伏見区","2012000000","2012年","百万円","186163"
"9820","年間商品販売額","13835","小売業計","26110","山科区","2012000000","2012年","百万円","80270"
"9820","年間商品販売額","13835","小売業計","26111","西京区","2012000000","2012年","百万円","77794"
"9820","年間商品販売額","13835","小売業計","26001","京都府市部","2012000000","2012年","百万円","682088"
"9820","年間商品販売額","13835","小売業計","26201","福知山市","2012000000","2012年","百万円","68905"
"9820","年間商品販売額","13835","小売業計","26202","舞鶴市","2012000000","2012年","百万円","73252"
"9820","年間商品販売額","13835","小売業計","26203","綾部市","2012000000","2012年","百万円","29138"
"9820","年間商品販売額","13835","小売業計","26204","宇治市","2012000000","2012年","百万円","108720"
"9820","年間商品販売額","13835","小売業計","26205","宮津市","2012000000","2012年","百万円","19819"
"9820","年間商品販売額","13835","小売業計","26206","亀岡市","2012000000","2012年","百万円","63875"
"9820","年間商品販売額","13835","小売業計","26207","城陽市","2012000000","2012年","百万円","45332"
"9820","年間商品販売額","13835","小売業計","26208","向日市","2012000000","2012年","百万円","34277"
"9820","年間商品販売額","13835","小売業計","26209","長岡京市","2012000000","2012年","百万円","40059"
"9820","年間商品販売額","13835","小売業計","26210","八幡市","2012000000","2012年","百万円","54341"
"9820","年間商品販売額","13835","小売業計","26211","京田辺市","2012000000","2012年","百万円","34571"
"9820","年間商品販売額","13835","小売業計","26212","京丹後市","2012000000","2012年","百万円","44399"
"9820","年間商品販売額","13835","小売業計","26213","南丹市","2012000000","2012年","百万円","17575"
"9820","年間商品販売額","13835","小売業計","26214","木津川市","2012000000","2012年","百万円","47825"
"9820","年間商品販売額","13835","小売業計","26002","京都府郡部","2012000000","2012年","百万円","118553"
"9820","年間商品販売額","13835","小売業計","27000","大阪府","2012000000","2012年","百万円","7890317"
"9820","年間商品販売額","13835","小売業計","27100","大阪市","2012000000","2012年","百万円","3707196"
"9820","年間商品販売額","13835","小売業計","27102","都島区","2012000000","2012年","百万円","97128"
"9820","年間商品販売額","13835","小売業計","27103","福島区","2012000000","2012年","百万円","66553"
"9820","年間商品販売額","13835","小売業計","27104","此花区","2012000000","2012年","百万円","39458"
"9820","年間商品販売額","13835","小売業計","27106","西区","2012000000","2012年","百万円","196485"
"9820","年間商品販売額","13835","小売業計","27107","港区","2012000000","2012年","百万円","72385"
"9820","年間商品販売額","13835","小売業計","27108","大正区","2012000000","2012年","百万円","33925"
"9820","年間商品販売額","13835","小売業計","27109","天王寺区","2012000000","2012年","百万円","110683"
"9820","年間商品販売額","13835","小売業計","27111","浪速区","2012000000","2012年","百万円","194289"
"9820","年間商品販売額","13835","小売業計","27113","西淀川区","2012000000","2012年","百万円","48857"
"9820","年間商品販売額","13835","小売業計","27114","東淀川区","2012000000","2012年","百万円","81140"
"9820","年間商品販売額","13835","小売業計","27115","東成区","2012000000","2012年","百万円","43801"
"9820","年間商品販売額","13835","小売業計","27116","生野区","2012000000","2012年","百万円","64175"
"9820","年間商品販売額","13835","小売業計","27117","旭区","2012000000","2012年","百万円","44497"
"9820","年間商品販売額","13835","小売業計","27118","城東区","2012000000","2012年","百万円","76464"
"9820","年間商品販売額","13835","小売業計","27119","阿倍野区","2012000000","2012年","百万円","175499"
"9820","年間商品販売額","13835","小売業計","27120","住吉区","2012000000","2012年","百万円","74697"
"9820","年間商品販売額","13835","小売業計","27121","東住吉区","2012000000","2012年","百万円","67410"
"9820","年間商品販売額","13835","小売業計","27122","西成区","2012000000","2012年","百万円","81199"
"9820","年間商品販売額","13835","小売業計","27123","淀川区","2012000000","2012年","百万円","144141"
"9820","年間商品販売額","13835","小売業計","27124","鶴見区","2012000000","2012年","百万円","73543"
"9820","年間商品販売額","13835","小売業計","27125","住之江区","2012000000","2012年","百万円","81042"
"9820","年間商品販売額","13835","小売業計","27126","平野区","2012000000","2012年","百万円","123904"
"9820","年間商品販売額","13835","小売業計","27127","北区","2012000000","2012年","百万円","926021"
"9820","年間商品販売額","13835","小売業計","27128","中央区","2012000000","2012年","百万円","789901"
"9820","年間商品販売額","13835","小売業計","27140","堺市","2012000000","2012年","百万円","630073"
"9820","年間商品販売額","13835","小売業計","27141","堺区","2012000000","2012年","百万円","113377"
"9820","年間商品販売額","13835","小売業計","27142","中区","2012000000","2012年","百万円","82262"
"9820","年間商品販売額","13835","小売業計","27143","東区","2012000000","2012年","百万円","49620"
"9820","年間商品販売額","13835","小売業計","27144","西区","2012000000","2012年","百万円","128038"
"9820","年間商品販売額","13835","小売業計","27145","南区","2012000000","2012年","百万円","94985"
"9820","年間商品販売額","13835","小売業計","27146","北区","2012000000","2012年","百万円","137413"
"9820","年間商品販売額","13835","小売業計","27147","美原区","2012000000","2012年","百万円","24379"
"9820","年間商品販売額","13835","小売業計","27001","大阪府市部","2012000000","2012年","百万円","3483587"
"9820","年間商品販売額","13835","小売業計","27202","岸和田市","2012000000","2012年","百万円","136803"
"9820","年間商品販売額","13835","小売業計","27203","豊中市","2012000000","2012年","百万円","255842"
"9820","年間商品販売額","13835","小売業計","27204","池田市","2012000000","2012年","百万円","61193"
"9820","年間商品販売額","13835","小売業計","27205","吹田市","2012000000","2012年","百万円","239326"
"9820","年間商品販売額","13835","小売業計","27206","泉大津市","2012000000","2012年","百万円","53344"
"9820","年間商品販売額","13835","小売業計","27207","高槻市","2012000000","2012年","百万円","255693"
"9820","年間商品販売額","13835","小売業計","27208","貝塚市","2012000000","2012年","百万円","58145"
"9820","年間商品販売額","13835","小売業計","27209","守口市","2012000000","2012年","百万円","122612"
"9820","年間商品販売額","13835","小売業計","27210","枚方市","2012000000","2012年","百万円","260762"
"9820","年間商品販売額","13835","小売業計","27211","茨木市","2012000000","2012年","百万円","205095"
"9820","年間商品販売額","13835","小売業計","27212","八尾市","2012000000","2012年","百万円","196761"
"9820","年間商品販売額","13835","小売業計","27213","泉佐野市","2012000000","2012年","百万円","100947"
"9820","年間商品販売額","13835","小売業計","27214","富田林市","2012000000","2012年","百万円","63241"
"9820","年間商品販売額","13835","小売業計","27215","寝屋川市","2012000000","2012年","百万円","160756"
"9820","年間商品販売額","13835","小売業計","27216","河内長野市","2012000000","2012年","百万円","66596"
"9820","年間商品販売額","13835","小売業計","27217","松原市","2012000000","2012年","百万円","73830"
"9820","年間商品販売額","13835","小売業計","27218","大東市","2012000000","2012年","百万円","85932"
"9820","年間商品販売額","13835","小売業計","27219","和泉市","2012000000","2012年","百万円","128231"
"9820","年間商品販売額","13835","小売業計","27220","箕面市","2012000000","2012年","百万円","113801"
"9820","年間商品販売額","13835","小売業計","27221","柏原市","2012000000","2012年","百万円","29806"
"9820","年間商品販売額","13835","小売業計","27222","羽曳野市","2012000000","2012年","百万円","66254"
"9820","年間商品販売額","13835","小売業計","27223","門真市","2012000000","2012年","百万円","83515"
"9820","年間商品販売額","13835","小売業計","27224","摂津市","2012000000","2012年","百万円","55126"
"9820","年間商品販売額","13835","小売業計","27225","高石市","2012000000","2012年","百万円","27752"
"9820","年間商品販売額","13835","小売業計","27226","藤井寺市","2012000000","2012年","百万円","40741"
"9820","年間商品販売額","13835","小売業計","27227","東大阪市","2012000000","2012年","百万円","357547"
"9820","年間商品販売額","13835","小売業計","27228","泉南市","2012000000","2012年","百万円","55521"
"9820","年間商品販売額","13835","小売業計","27229","四條畷市","2012000000","2012年","百万円","23950"
"9820","年間商品販売額","13835","小売業計","27230","交野市","2012000000","2012年","百万円","36248"
"9820","年間商品販売額","13835","小売業計","27231","大阪狭山市","2012000000","2012年","百万円","45134"
"9820","年間商品販売額","13835","小売業計","27232","阪南市","2012000000","2012年","百万円","23083"
"9820","年間商品販売額","13835","小売業計","27002","大阪府郡部","2012000000","2012年","百万円","69461"
"9820","年間商品販売額","13835","小売業計","28000","兵庫県","2012000000","2012年","百万円","4361162"
"9820","年間商品販売額","13835","小売業計","28100","神戸市","2012000000","2012年","百万円","1444565"
"9820","年間商品販売額","13835","小売業計","28101","東灘区","2012000000","2012年","百万円","165973"
"9820","年間商品販売額","13835","小売業計","28102","灘区","2012000000","2012年","百万円","79419"
"9820","年間商品販売額","13835","小売業計","28105","兵庫区","2012000000","2012年","百万円","79717"
"9820","年間商品販売額","13835","小売業計","28106","長田区","2012000000","2012年","百万円","63493"
