"tab_code","表章項目","cat01_code","産業小分類","area_code","地域区分","time_code","時間軸","unit","value"
"703-2021","年間商品販売額","I2","小売業計","01236","北斗市","2021000000","2021年","百万円","50127"
"703-2021","年間商品販売額","I2","小売業計","0129A","北海道振興局計","2021000000","2021年","百万円","1071625"
"703-2021","年間商品販売額","I2","小売業計","02000","青森県","2021000000","2021年","百万円","1333714"
"703-2021","年間商品販売額","I2","小売業計","0219A","青森県市部計","2021000000","2021年","百万円","1136736"
"703-2021","年間商品販売額","I2","小売業計","02201","青森市","2021000000","2021年","百万円","309307"
"703-2021","年間商品販売額","I2","小売業計","02202","弘前市","2021000000","2021年","百万円","218608"
"703-2021","年間商品販売額","I2","小売業計","02203","八戸市","2021000000","2021年","百万円","280020"
"703-2021","年間商品販売額","I2","小売業計","02204","黒石市","2021000000","2021年","百万円","27797"
"703-2021","年間商品販売額","I2","小売業計","02205","五所川原市","2021000000","2021年","百万円","68680"
"703-2021","年間商品販売額","I2","小売業計","02206","十和田市","2021000000","2021年","百万円","75521"
"703-2021","年間商品販売額","I2","小売業計","02207","三沢市","2021000000","2021年","百万円","41171"
"703-2021","年間商品販売額","I2","小売業計","02208","むつ市","2021000000","2021年","百万円","61181"
"703-2021","年間商品販売額","I2","小売業計","02209","つがる市","2021000000","2021年","百万円","32838"
"703-2021","年間商品販売額","I2","小売業計","02210","平川市","2021000000","2021年","百万円","21614"
"703-2021","年間商品販売額","I2","小売業計","0229A","青森県郡部計","2021000000","2021年","百万円","196978"
"703-2021","年間商品販売額","I2","小売業計","03000","岩手県","2021000000","2021年","百万円","1276099"
"703-2021","年間商品販売額","I2","小売業計","0319A","岩手県市部計","2021000000","2021年","百万円","1110552"
"703-2021","年間商品販売額","I2","小売業計","03201","盛岡市","2021000000","2021年","百万円","382543"
"703-2021","年間商品販売額","I2","小売業計","03202","宮古市","2021000000","2021年","百万円","52027"
"703-2021","年間商品販売額","I2","小売業計","03203","大船渡市","2021000000","2021年","百万円","39522"
"703-2021","年間商品販売額","I2","小売業計","03205","花巻市","2021000000","2021年","百万円","98921"
"703-2021","年間商品販売額","I2","小売業計","03206","北上市","2021000000","2021年","百万円","109344"
"703-2021","年間商品販売額","I2","小売業計","03207","久慈市","2021000000","2021年","百万円","40094"
