"cat01_code","確報・集計項目","cat02_code","産業分類","area_code","区市郡","unit","value"
"030000000","年間商品販売額　(百万円)","2","小売業計","13117","北区","","237078"
"030000000","年間商品販売額　(百万円)","2","小売業計","13118","荒川区","","136996"
"030000000","年間商品販売額　(百万円)","2","小売業計","13119","板橋区","","410929"
"030000000","年間商品販売額　(百万円)","2","小売業計","13120","練馬区","","484278"
"030000000","年間商品販売額　(百万円)","2","小売業計","13121","足立区","","599776"
"030000000","年間商品販売額　(百万円)","2","小売業計","13122","葛飾区","","339420"
"030000000","年間商品販売額　(百万円)","2","小売業計","13123","江戸川区","","484462"
"030000000","年間商品販売額　(百万円)","2","小売業計","13201","八王子市","","568574"
"030000000","年間商品販売額　(百万円)","2","小売業計","13202","立川市","","295174"
"030000000","年間商品販売額　(百万円)","2","小売業計","13203","武蔵野市","","281475"
"030000000","年間商品販売額　(百万円)","2","小売業計","13204","三鷹市","","129052"
"030000000","年間商品販売額　(百万円)","2","小売業計","13205","青梅市","","113092"
"030000000","年間商品販売額　(百万円)","2","小売業計","13206","府中市","","229797"
"030000000","年間商品販売額　(百万円)","2","小売業計","13207","昭島市","","119875"
"030000000","年間商品販売額　(百万円)","2","小売業計","13208","調布市","","196391"
"030000000","年間商品販売額　(百万円)","2","小売業計","13209","町田市","","504840"
"030000000","年間商品販売額　(百万円)","2","小売業計","13210","小金井市","","68161"
"030000000","年間商品販売額　(百万円)","2","小売業計","13211","小平市","","132419"
"030000000","年間商品販売額　(百万円)","2","小売業計","13212","日野市","","99072"
"030000000","年間商品販売額　(百万円)","2","小売業計","13213","東村山市","","98109"
"030000000","年間商品販売額　(百万円)","2","小売業計","13214","国分寺市","","97550"
"030000000","年間商品販売額　(百万円)","2","小売業計","13215","国立市","","55034"
"030000000","年間商品販売額　(百万円)","2","小売業計","13218","福生市","","56919"
"030000000","年間商品販売額　(百万円)","2","小売業計","13219","狛江市","","40655"
"030000000","年間商品販売額　(百万円)","2","小売業計","13220","東大和市","","85644"
"030000000","年間商品販売額　(百万円)","2","小売業計","13221","清瀬市","","37612"
"030000000","年間商品販売額　(百万円)","2","小売業計","13222","東久留米市","","95587"
"030000000","年間商品販売額　(百万円)","2","小売業計","13223","武蔵村山市","","71132"
"030000000","年間商品販売額　(百万円)","2","小売業計","13224","多摩市","","176210"
"030000000","年間商品販売額　(百万円)","2","小売業計","13225","稲城市","","49513"
"030000000","年間商品販売額　(百万円)","2","小売業計","13227","羽村市","","68033"
"030000000","年間商品販売額　(百万円)","2","小売業計","13228","あきる野市","","70674"
"030000000","年間商品販売額　(百万円)","2","小売業計","13229","西東京市","","131064"
"030000000","年間商品販売額　(百万円)","2","小売業計","14000","神奈川県","","8548105"
"030000000","年間商品販売額　(百万円)","2","小売業計","14100","横浜市","","3719410"
"030000000","年間商品販売額　(百万円)","2","小売業計","14101","鶴見区","","194828"
"030000000","年間商品販売額　(百万円)","2","小売業計","14102","神奈川区","","167798"
"030000000","年間商品販売額　(百万円)","2","小売業計","14103","西区","","661108"
"030000000","年間商品販売額　(百万円)","2","小売業計","14104","中区","","276506"
"030000000","年間商品販売額　(百万円)","2","小売業計","14105","南区","","107697"
"030000000","年間商品販売額　(百万円)","2","小売業計","14106","保土ケ谷区","","115812"
"030000000","年間商品販売額　(百万円)","2","小売業計","14107","磯子区","","101521"
"030000000","年間商品販売額　(百万円)","2","小売業計","14108","金沢区","","179476"
"030000000","年間商品販売額　(百万円)","2","小売業計","14109","港北区","","299358"
"030000000","年間商品販売額　(百万円)","2","小売業計","14110","戸塚区","","213506"
"030000000","年間商品販売額　(百万円)","2","小売業計","14111","港南区","","279415"
"030000000","年間商品販売額　(百万円)","2","小売業計","14112","旭区","","157000"
"030000000","年間商品販売額　(百万円)","2","小売業計","14113","緑区","","123567"
"030000000","年間商品販売額　(百万円)","2","小売業計","14114","瀬谷区","","98975"
"030000000","年間商品販売額　(百万円)","2","小売業計","14115","栄区","","69246"
"030000000","年間商品販売額　(百万円)","2","小売業計","14116","泉区","","113774"
"030000000","年間商品販売額　(百万円)","2","小売業計","14117","青葉区","","289272"
"030000000","年間商品販売額　(百万円)","2","小売業計","14118","都筑区","","270551"
"030000000","年間商品販売額　(百万円)","2","小売業計","14130","川崎市","","1165892"
"030000000","年間商品販売額　(百万円)","2","小売業計","14131","川崎区","","331298"
"030000000","年間商品販売額　(百万円)","2","小売業計","14132","幸区","","128383"
"030000000","年間商品販売額　(百万円)","2","小売業計","14133","中原区","","146157"
"030000000","年間商品販売額　(百万円)","2","小売業計","14134","高津区","","171963"
"030000000","年間商品販売額　(百万円)","2","小売業計","14135","多摩区","","121918"
"030000000","年間商品販売額　(百万円)","2","小売業計","14136","宮前区","","163003"
"030000000","年間商品販売額　(百万円)","2","小売業計","14137","麻生区","","103169"
"030000000","年間商品販売額　(百万円)","2","小売業計","14201","横須賀市","","389767"
"030000000","年間商品販売額　(百万円)","2","小売業計","14203","平塚市","","267780"
"030000000","年間商品販売額　(百万円)","2","小売業計","14204","鎌倉市","","177959"
"030000000","年間商品販売額　(百万円)","2","小売業計","14205","藤沢市","","417841"
"030000000","年間商品販売額　(百万円)","2","小売業計","14206","小田原市","","243612"
"030000000","年間商品販売額　(百万円)","2","小売業計","14207","茅ヶ崎市","","163303"
"030000000","年間商品販売額　(百万円)","2","小売業計","14208","逗子市","","40221"
"030000000","年間商品販売額　(百万円)","2","小売業計","14209","相模原市","","613231"
"030000000","年間商品販売額　(百万円)","2","小売業計","14210","三浦市","","34133"
"030000000","年間商品販売額　(百万円)","2","小売業計","14211","秦野市","","144641"
"030000000","年間商品販売額　(百万円)","2","小売業計","14212","厚木市","","280082"
"030000000","年間商品販売額　(百万円)","2","小売業計","14213","大和市","","229483"
"030000000","年間商品販売額　(百万円)","2","小売業計","14214","伊勢原市","","97860"
"030000000","年間商品販売額　(百万円)","2","小売業計","14215","海老名市","","142249"
"030000000","年間商品販売額　(百万円)","2","小売業計","14216","座間市","","97952"
"030000000","年間商品販売額　(百万円)","2","小売業計","14217","南足柄市","","24047"
"030000000","年間商品販売額　(百万円)","2","小売業計","14218","綾瀬市","","60164"
"030000000","年間商品販売額　(百万円)","2","小売業計","15000","新潟県","","2576649"
"030000000","年間商品販売額　(百万円)","2","小売業計","15100","新潟市","","940963"
"030000000","年間商品販売額　(百万円)","2","小売業計","15101","北区","","54669"
"030000000","年間商品販売額　(百万円)","2","小売業計","15102","東区","","131879"
"030000000","年間商品販売額　(百万円)","2","小売業計","15103","中央区","","357069"
"030000000","年間商品販売額　(百万円)","2","小売業計","15104","江南区","","65571"
"030000000","年間商品販売額　(百万円)","2","小売業計","15105","秋葉区","","70804"
"030000000","年間商品販売額　(百万円)","2","小売業計","15106","南区","","49217"
"030000000","年間商品販売額　(百万円)","2","小売業計","15107","西区","","169730"
"030000000","年間商品販売額　(百万円)","2","小売業計","15108","西蒲区","","42025"
"030000000","年間商品販売額　(百万円)","2","小売業計","15202","長岡市","","331925"
"030000000","年間商品販売額　(百万円)","2","小売業計","15204","三条市","","103026"
"030000000","年間商品販売額　(百万円)","2","小売業計","15205","柏崎市","","91168"
"030000000","年間商品販売額　(百万円)","2","小売業計","15206","新発田市","","111205"
"030000000","年間商品販売額　(百万円)","2","小売業計","15208","小千谷市","","39002"
"030000000","年間商品販売額　(百万円)","2","小売業計","15209","加茂市","","27465"
"030000000","年間商品販売額　(百万円)","2","小売業計","15210","十日町市","","66189"
"030000000","年間商品販売額　(百万円)","2","小売業計","15211","見附市","","39638"
"030000000","年間商品販売額　(百万円)","2","小売業計","15212","村上市","","42433"
"030000000","年間商品販売額　(百万円)","2","小売業計","15213","燕市","","90276"
"030000000","年間商品販売額　(百万円)","2","小売業計","15216","糸魚川市","","43038"
"030000000","年間商品販売額　(百万円)","2","小売業計","15217","妙高市","","32697"
"030000000","年間商品販売額　(百万円)","2","小売業計","15218","五泉市","","46314"
"030000000","年間商品販売額　(百万円)","2","小売業計","15222","上越市","","238444"
"030000000","年間商品販売額　(百万円)","2","小売業計","15223","阿賀野市","","35197"
"030000000","年間商品販売額　(百万円)","2","小売業計","15224","佐渡市","","61464"
"030000000","年間商品販売額　(百万円)","2","小売業計","15225","魚沼市","","37840"
"030000000","年間商品販売額　(百万円)","2","小売業計","15226","南魚沼市","","70911"
"030000000","年間商品販売額　(百万円)","2","小売業計","15227","胎内市","","25397"
"030000000","年間商品販売額　(百万円)","2","小売業計","16000","富山県","","1175444"
"030000000","年間商品販売額　(百万円)","2","小売業計","16201","富山市","","510045"
"030000000","年間商品販売額　(百万円)","2","小売業計","16202","高岡市","","222109"
"030000000","年間商品販売額　(百万円)","2","小売業計","16204","魚津市","","60936"
"030000000","年間商品販売額　(百万円)","2","小売業計","16205","氷見市","","38945"
"030000000","年間商品販売額　(百万円)","2","小売業計","16206","滑川市","","29702"
"030000000","年間商品販売額　(百万円)","2","小売業計","16207","黒部市","","39845"
"030000000","年間商品販売額　(百万円)","2","小売業計","16208","砺波市","","68577"
"030000000","年間商品販売額　(百万円)","2","小売業計","16209","小矢部市","","21599"
"030000000","年間商品販売額　(百万円)","2","小売業計","16210","南砺市","","40155"
"030000000","年間商品販売額　(百万円)","2","小売業計","16211","射水市","","80610"
"030000000","年間商品販売額　(百万円)","2","小売業計","17000","石川県","","1339428"
"030000000","年間商品販売額　(百万円)","2","小売業計","17201","金沢市","","605948"
"030000000","年間商品販売額　(百万円)","2","小売業計","17202","七尾市","","67479"
"030000000","年間商品販売額　(百万円)","2","小売業計","17203","小松市","","119866"
"030000000","年間商品販売額　(百万円)","2","小売業計","17204","輪島市","","25272"
"030000000","年間商品販売額　(百万円)","2","小売業計","17205","珠洲市","","15489"
"030000000","年間商品販売額　(百万円)","2","小売業計","17206","加賀市","","75449"
"030000000","年間商品販売額　(百万円)","2","小売業計","17207","羽咋市","","24869"
"030000000","年間商品販売額　(百万円)","2","小売業計","17209","かほく市","","21914"
"030000000","年間商品販売額　(百万円)","2","小売業計","17210","白山市","","120141"
"030000000","年間商品販売額　(百万円)","2","小売業計","17211","能美市","","31110"
"030000000","年間商品販売額　(百万円)","2","小売業計","18000","福井県","","904694"
"030000000","年間商品販売額　(百万円)","2","小売業計","18201","福井市","","386054"
"030000000","年間商品販売額　(百万円)","2","小売業計","18202","敦賀市","","88538"
"030000000","年間商品販売額　(百万円)","2","小売業計","18204","小浜市","","38527"
"030000000","年間商品販売額　(百万円)","2","小売業計","18205","大野市","","37157"
"030000000","年間商品販売額　(百万円)","2","小売業計","18206","勝山市","","21624"
"030000000","年間商品販売額　(百万円)","2","小売業計","18207","鯖江市","","66441"
"030000000","年間商品販売額　(百万円)","2","小売業計","18208","あわら市","","20693"
"030000000","年間商品販売額　(百万円)","2","小売業計","18209","越前市","","91137"
"030000000","年間商品販売額　(百万円)","2","小売業計","18210","坂井市","","84670"
"030000000","年間商品販売額　(百万円)","2","小売業計","19000","山梨県","","873456"
"030000000","年間商品販売額　(百万円)","2","小売業計","19201","甲府市","","248937"
"030000000","年間商品販売額　(百万円)","2","小売業計","19202","富士吉田市","","58640"
"030000000","年間商品販売額　(百万円)","2","小売業計","19204","都留市","","33001"
"030000000","年間商品販売額　(百万円)","2","小売業計","19205","山梨市","","27293"
"030000000","年間商品販売額　(百万円)","2","小売業計","19206","大月市","","16810"
"030000000","年間商品販売額　(百万円)","2","小売業計","19207","韮崎市","","30790"
"030000000","年間商品販売額　(百万円)","2","小売業計","19208","南アルプス市","","54559"
"030000000","年間商品販売額　(百万円)","2","小売業計","19209","北杜市","","34322"
"030000000","年間商品販売額　(百万円)","2","小売業計","19210","甲斐市","","63250"
"030000000","年間商品販売額　(百万円)","2","小売業計","19211","笛吹市","","70765"
"030000000","年間商品販売額　(百万円)","2","小売業計","19212","上野原市","","19701"
"030000000","年間商品販売額　(百万円)","2","小売業計","19213","甲州市","","27463"
"030000000","年間商品販売額　(百万円)","2","小売業計","19214","中央市","","46638"
"030000000","年間商品販売額　(百万円)","2","小売業計","20000","長野県","","2373576"
"030000000","年間商品販売額　(百万円)","2","小売業計","20201","長野市","","448437"
"030000000","年間商品販売額　(百万円)","2","小売業計","20202","松本市","","324795"
"030000000","年間商品販売額　(百万円)","2","小売業計","20203","上田市","","183542"
"030000000","年間商品販売額　(百万円)","2","小売業計","20204","岡谷市","","62358"
"030000000","年間商品販売額　(百万円)","2","小売業計","20205","飯田市","","134746"
"030000000","年間商品販売額　(百万円)","2","小売業計","20206","諏訪市","","69927"
"030000000","年間商品販売額　(百万円)","2","小売業計","20207","須坂市","","45902"
"030000000","年間商品販売額　(百万円)","2","小売業計","20208","小諸市","","38689"
"030000000","年間商品販売額　(百万円)","2","小売業計","20209","伊那市","","75901"
"030000000","年間商品販売額　(百万円)","2","小売業計","20210","駒ヶ根市","","46523"
"030000000","年間商品販売額　(百万円)","2","小売業計","20211","中野市","","58247"
"030000000","年間商品販売額　(百万円)","2","小売業計","20212","大町市","","32285"
"030000000","年間商品販売額　(百万円)","2","小売業計","20213","飯山市","","27742"
"030000000","年間商品販売額　(百万円)","2","小売業計","20214","茅野市","","58814"
"030000000","年間商品販売額　(百万円)","2","小売業計","20215","塩尻市","","74748"
"030000000","年間商品販売額　(百万円)","2","小売業計","20217","佐久市","","120759"
"030000000","年間商品販売額　(百万円)","2","小売業計","20218","千曲市","","50686"
"030000000","年間商品販売額　(百万円)","2","小売業計","20219","東御市","","30854"
"030000000","年間商品販売額　(百万円)","2","小売業計","20220","安曇野市","","100745"
"030000000","年間商品販売額　(百万円)","2","小売業計","21000","岐阜県","","2112133"
"030000000","年間商品販売額　(百万円)","2","小売業計","21201","岐阜市","","459468"
"030000000","年間商品販売額　(百万円)","2","小売業計","21202","大垣市","","175617"
"030000000","年間商品販売額　(百万円)","2","小売業計","21203","高山市","","119477"
"030000000","年間商品販売額　(百万円)","2","小売業計","21204","多治見市","","112602"
"030000000","年間商品販売額　(百万円)","2","小売業計","21205","関市","","90794"
"030000000","年間商品販売額　(百万円)","2","小売業計","21206","中津川市","","92002"
"030000000","年間商品販売額　(百万円)","2","小売業計","21207","美濃市","","15775"
"030000000","年間商品販売額　(百万円)","2","小売業計","21208","瑞浪市","","46308"
"030000000","年間商品販売額　(百万円)","2","小売業計","21209","羽島市","","49788"
"030000000","年間商品販売額　(百万円)","2","小売業計","21210","恵那市","","62822"
"030000000","年間商品販売額　(百万円)","2","小売業計","21211","美濃加茂市","","67053"
"030000000","年間商品販売額　(百万円)","2","小売業計","21212","土岐市","","61732"
"030000000","年間商品販売額　(百万円)","2","小売業計","21213","各務原市","","136493"
"030000000","年間商品販売額　(百万円)","2","小売業計","21214","可児市","","108028"
"030000000","年間商品販売額　(百万円)","2","小売業計","21215","山県市","","19573"
"030000000","年間商品販売額　(百万円)","2","小売業計","21216","瑞穂市","","44218"
"030000000","年間商品販売額　(百万円)","2","小売業計","21217","飛騨市","","21236"
"030000000","年間商品販売額　(百万円)","2","小売業計","21218","本巣市","","54210"
"030000000","年間商品販売額　(百万円)","2","小売業計","21219","郡上市","","42066"
"030000000","年間商品販売額　(百万円)","2","小売業計","21220","下呂市","","41812"
"030000000","年間商品販売額　(百万円)","2","小売業計","21221","海津市","","29878"
"030000000","年間商品販売額　(百万円)","2","小売業計","22000","静岡県","","4078182"
"030000000","年間商品販売額　(百万円)","2","小売業計","22100","静岡市","","807190"
"030000000","年間商品販売額　(百万円)","2","小売業計","22101","葵区","","340777"
"030000000","年間商品販売額　(百万円)","2","小売業計","22102","駿河区","","250818"
"030000000","年間商品販売額　(百万円)","2","小売業計","22103","清水区","","215595"
"030000000","年間商品販売額　(百万円)","2","小売業計","22130","浜松市","","937653"
"030000000","年間商品販売額　(百万円)","2","小売業計","22131","中区","","362695"
"030000000","年間商品販売額　(百万円)","2","小売業計","22132","東区","","199171"
"030000000","年間商品販売額　(百万円)","2","小売業計","22133","西区","","114191"
"030000000","年間商品販売額　(百万円)","2","小売業計","22134","南区","","75678"
"030000000","年間商品販売額　(百万円)","2","小売業計","22135","北区","","93054"
"030000000","年間商品販売額　(百万円)","2","小売業計","22136","浜北区","","76190"
"030000000","年間商品販売額　(百万円)","2","小売業計","22137","天竜区","","16675"
"030000000","年間商品販売額　(百万円)","2","小売業計","22203","沼津市","","248397"
"030000000","年間商品販売額　(百万円)","2","小売業計","22205","熱海市","","34827"
"030000000","年間商品販売額　(百万円)","2","小売業計","22206","三島市","","102041"
"030000000","年間商品販売額　(百万円)","2","小売業計","22207","富士宮市","","118591"
"030000000","年間商品販売額　(百万円)","2","小売業計","22208","伊東市","","95042"
"030000000","年間商品販売額　(百万円)","2","小売業計","22209","島田市","","96051"
"030000000","年間商品販売額　(百万円)","2","小売業計","22210","富士市","","250612"
"030000000","年間商品販売額　(百万円)","2","小売業計","22211","磐田市","","141722"
"030000000","年間商品販売額　(百万円)","2","小売業計","22212","焼津市","","122822"
"030000000","年間商品販売額　(百万円)","2","小売業計","22213","掛川市","","121990"
"030000000","年間商品販売額　(百万円)","2","小売業計","22214","藤枝市","","138802"
"030000000","年間商品販売額　(百万円)","2","小売業計","22215","御殿場市","","145999"
"030000000","年間商品販売額　(百万円)","2","小売業計","22216","袋井市","","97129"
"030000000","年間商品販売額　(百万円)","2","小売業計","22219","下田市","","31402"
"030000000","年間商品販売額　(百万円)","2","小売業計","22220","裾野市","","52028"
"030000000","年間商品販売額　(百万円)","2","小売業計","22221","湖西市","","31757"
"030000000","年間商品販売額　(百万円)","2","小売業計","22222","伊豆市","","31440"
"030000000","年間商品販売額　(百万円)","2","小売業計","22223","御前崎市","","31358"
"030000000","年間商品販売額　(百万円)","2","小売業計","22224","菊川市","","44178"
"030000000","年間商品販売額　(百万円)","2","小売業計","22225","伊豆の国市","","49313"
"030000000","年間商品販売額　(百万円)","2","小売業計","22226","牧之原市","","58758"
"030000000","年間商品販売額　(百万円)","2","小売業計","23000","愛知県","","8291533"
"030000000","年間商品販売額　(百万円)","2","小売業計","23100","名古屋市","","3191700"
"030000000","年間商品販売額　(百万円)","2","小売業計","23101","千種区","","178567"
"030000000","年間商品販売額　(百万円)","2","小売業計","23102","東区","","125234"
"030000000","年間商品販売額　(百万円)","2","小売業計","23103","北区","","138076"
"030000000","年間商品販売額　(百万円)","2","小売業計","23104","西区","","158261"
"030000000","年間商品販売額　(百万円)","2","小売業計","23105","中村区","","429001"
"030000000","年間商品販売額　(百万円)","2","小売業計","23106","中区","","730719"
"030000000","年間商品販売額　(百万円)","2","小売業計","23107","昭和区","","135114"
"030000000","年間商品販売額　(百万円)","2","小売業計","23108","瑞穂区","","71290"
"030000000","年間商品販売額　(百万円)","2","小売業計","23109","熱田区","","109404"
"030000000","年間商品販売額　(百万円)","2","小売業計","23110","中川区","","194759"
"030000000","年間商品販売額　(百万円)","2","小売業計","23111","港区","","171048"
"030000000","年間商品販売額　(百万円)","2","小売業計","23112","南区","","144306"
"030000000","年間商品販売額　(百万円)","2","小売業計","23113","守山区","","125320"
"030000000","年間商品販売額　(百万円)","2","小売業計","23114","緑区","","199537"
"030000000","年間商品販売額　(百万円)","2","小売業計","23115","名東区","","140386"
"030000000","年間商品販売額　(百万円)","2","小売業計","23116","天白区","","140677"
"030000000","年間商品販売額　(百万円)","2","小売業計","23201","豊橋市","","418084"
"030000000","年間商品販売額　(百万円)","2","小売業計","23202","岡崎市","","404992"
"030000000","年間商品販売額　(百万円)","2","小売業計","23203","一宮市","","372830"
"030000000","年間商品販売額　(百万円)","2","小売業計","23204","瀬戸市","","104001"
"030000000","年間商品販売額　(百万円)","2","小売業計","23205","半田市","","154357"
"030000000","年間商品販売額　(百万円)","2","小売業計","23206","春日井市","","306524"
"030000000","年間商品販売額　(百万円)","2","小売業計","23207","豊川市","","166959"
"030000000","年間商品販売額　(百万円)","2","小売業計","23208","津島市","","79907"
"030000000","年間商品販売額　(百万円)","2","小売業計","23209","碧南市","","67932"
"030000000","年間商品販売額　(百万円)","2","小売業計","23210","刈谷市","","161600"
"030000000","年間商品販売額　(百万円)","2","小売業計","23211","豊田市","","396274"
"030000000","年間商品販売額　(百万円)","2","小売業計","23212","安城市","","206029"
"030000000","年間商品販売額　(百万円)","2","小売業計","23213","西尾市","","112064"
"030000000","年間商品販売額　(百万円)","2","小売業計","23214","蒲郡市","","85142"
"030000000","年間商品販売額　(百万円)","2","小売業計","23215","犬山市","","47904"
"030000000","年間商品販売額　(百万円)","2","小売業計","23216","常滑市","","41453"
"030000000","年間商品販売額　(百万円)","2","小売業計","23217","江南市","","87525"
"030000000","年間商品販売額　(百万円)","2","小売業計","23219","小牧市","","184624"
"030000000","年間商品販売額　(百万円)","2","小売業計","23220","稲沢市","","122999"
"030000000","年間商品販売額　(百万円)","2","小売業計","23221","新城市","","46057"
"030000000","年間商品販売額　(百万円)","2","小売業計","23222","東海市","","109410"
"030000000","年間商品販売額　(百万円)","2","小売業計","23223","大府市","","82836"
"030000000","年間商品販売額　(百万円)","2","小売業計","23224","知多市","","55334"
"030000000","年間商品販売額　(百万円)","2","小売業計","23225","知立市","","70001"
"030000000","年間商品販売額　(百万円)","2","小売業計","23226","尾張旭市","","78781"
"030000000","年間商品販売額　(百万円)","2","小売業計","23227","高浜市","","38997"
"030000000","年間商品販売額　(百万円)","2","小売業計","23228","岩倉市","","36122"
"030000000","年間商品販売額　(百万円)","2","小売業計","23229","豊明市","","52835"
"030000000","年間商品販売額　(百万円)","2","小売業計","23230","日進市","","84016"
"030000000","年間商品販売額　(百万円)","2","小売業計","23231","田原市","","70110"
"030000000","年間商品販売額　(百万円)","2","小売業計","23232","愛西市","","38770"
"030000000","年間商品販売額　(百万円)","2","小売業計","23233","清須市","","44186"
"030000000","年間商品販売額　(百万円)","2","小売業計","23234","北名古屋市","","77229"
"030000000","年間商品販売額　(百万円)","2","小売業計","23235","弥富市","","47722"
"030000000","年間商品販売額　(百万円)","2","小売業計","24000","三重県","","1932530"
"030000000","年間商品販売額　(百万円)","2","小売業計","24201","津市","","303084"
"030000000","年間商品販売額　(百万円)","2","小売業計","24202","四日市市","","367028"
"030000000","年間商品販売額　(百万円)","2","小売業計","24203","伊勢市","","160049"
"030000000","年間商品販売額　(百万円)","2","小売業計","24204","松阪市","","178958"
"030000000","年間商品販売額　(百万円)","2","小売業計","24205","桑名市","","168106"
"030000000","年間商品販売額　(百万円)","2","小売業計","24207","鈴鹿市","","206256"
"030000000","年間商品販売額　(百万円)","2","小売業計","24208","名張市","","79374"
"030000000","年間商品販売額　(百万円)","2","小売業計","24209","尾鷲市","","24221"
"030000000","年間商品販売額　(百万円)","2","小売業計","24210","亀山市","","40971"
"030000000","年間商品販売額　(百万円)","2","小売業計","24211","鳥羽市","","18229"
"030000000","年間商品販売額　(百万円)","2","小売業計","24212","熊野市","","19619"
"030000000","年間商品販売額　(百万円)","2","小売業計","24214","いなべ市","","30694"
"030000000","年間商品販売額　(百万円)","2","小売業計","24215","志摩市","","47595"
"030000000","年間商品販売額　(百万円)","2","小売業計","24216","伊賀市","","105741"
"030000000","年間商品販売額　(百万円)","2","小売業計","25000","滋賀県","","1360774"
"030000000","年間商品販売額　(百万円)","2","小売業計","25201","大津市","","279619"
"030000000","年間商品販売額　(百万円)","2","小売業計","25202","彦根市","","137485"
"030000000","年間商品販売額　(百万円)","2","小売業計","25203","長浜市","","104397"
"030000000","年間商品販売額　(百万円)","2","小売業計","25204","近江八幡市","","95047"
"030000000","年間商品販売額　(百万円)","2","小売業計","25206","草津市","","145792"
"030000000","年間商品販売額　(百万円)","2","小売業計","25207","守山市","","74401"
"030000000","年間商品販売額　(百万円)","2","小売業計","25208","栗東市","","76816"
"030000000","年間商品販売額　(百万円)","2","小売業計","25209","甲賀市","","108528"
"030000000","年間商品販売額　(百万円)","2","小売業計","25210","野洲市","","35849"
"030000000","年間商品販売額　(百万円)","2","小売業計","25211","湖南市","","44296"
"030000000","年間商品販売額　(百万円)","2","小売業計","25212","高島市","","51403"
"030000000","年間商品販売額　(百万円)","2","小売業計","25213","東近江市","","95551"
"030000000","年間商品販売額　(百万円)","2","小売業計","25214","米原市","","23202"
"030000000","年間商品販売額　(百万円)","2","小売業計","26000","京都府","","3022498"
"030000000","年間商品販売額　(百万円)","2","小売業計","26100","京都市","","2013745"
"030000000","年間商品販売額　(百万円)","2","小売業計","26101","北区","","103958"
"030000000","年間商品販売額　(百万円)","2","小売業計","26102","上京区","","70636"
"030000000","年間商品販売額　(百万円)","2","小売業計","26103","左京区","","152882"
"030000000","年間商品販売額　(百万円)","2","小売業計","26104","中京区","","220586"
"030000000","年間商品販売額　(百万円)","2","小売業計","26105","東山区","","62118"
"030000000","年間商品販売額　(百万円)","2","小売業計","26106","下京区","","484715"
"030000000","年間商品販売額　(百万円)","2","小売業計","26107","南区","","304628"
"030000000","年間商品販売額　(百万円)","2","小売業計","26108","右京区","","173102"
"030000000","年間商品販売額　(百万円)","2","小売業計","26109","伏見区","","241778"
"030000000","年間商品販売額　(百万円)","2","小売業計","26110","山科区","","95917"
"030000000","年間商品販売額　(百万円)","2","小売業計","26111","西京区","","103426"
"030000000","年間商品販売額　(百万円)","2","小売業計","26201","福知山市","","94213"
"030000000","年間商品販売額　(百万円)","2","小売業計","26202","舞鶴市","","95098"
"030000000","年間商品販売額　(百万円)","2","小売業計","26203","綾部市","","39658"
"030000000","年間商品販売額　(百万円)","2","小売業計","26204","宇治市","","142200"
"030000000","年間商品販売額　(百万円)","2","小売業計","26205","宮津市","","22125"
"030000000","年間商品販売額　(百万円)","2","小売業計","26206","亀岡市","","85967"
"030000000","年間商品販売額　(百万円)","2","小売業計","26207","城陽市","","62044"
"030000000","年間商品販売額　(百万円)","2","小売業計","26208","向日市","","42853"
"030000000","年間商品販売額　(百万円)","2","小売業計","26209","長岡京市","","47287"
"030000000","年間商品販売額　(百万円)","2","小売業計","26210","八幡市","","58377"
"030000000","年間商品販売額　(百万円)","2","小売業計","26211","京田辺市","","45717"
"030000000","年間商品販売額　(百万円)","2","小売業計","26212","京丹後市","","61457"
"030000000","年間商品販売額　(百万円)","2","小売業計","26213","南丹市","","21396"
"030000000","年間商品販売額　(百万円)","2","小売業計","26214","木津川市","","41617"
"030000000","年間商品販売額　(百万円)","2","小売業計","27000","大阪府","","9650541"
"030000000","年間商品販売額　(百万円)","2","小売業計","27100","大阪市","","4547883"
"030000000","年間商品販売額　(百万円)","2","小売業計","27102","都島区","","102613"
"030000000","年間商品販売額　(百万円)","2","小売業計","27103","福島区","","105181"
"030000000","年間商品販売額　(百万円)","2","小売業計","27104","此花区","","46545"
"030000000","年間商品販売額　(百万円)","2","小売業計","27106","西区","","154207"
"030000000","年間商品販売額　(百万円)","2","小売業計","27107","港区","","85434"
"030000000","年間商品販売額　(百万円)","2","小売業計","27108","大正区","","48230"
"030000000","年間商品販売額　(百万円)","2","小売業計","27109","天王寺区","","149428"
"030000000","年間商品販売額　(百万円)","2","小売業計","27111","浪速区","","225868"
"030000000","年間商品販売額　(百万円)","2","小売業計","27113","西淀川区","","86705"
"030000000","年間商品販売額　(百万円)","2","小売業計","27114","東淀川区","","107281"
"030000000","年間商品販売額　(百万円)","2","小売業計","27115","東成区","","68823"
"030000000","年間商品販売額　(百万円)","2","小売業計","27116","生野区","","91786"
"030000000","年間商品販売額　(百万円)","2","小売業計","27117","旭区","","57730"
"030000000","年間商品販売額　(百万円)","2","小売業計","27118","城東区","","96531"
"030000000","年間商品販売額　(百万円)","2","小売業計","27119","阿倍野区","","211192"
"030000000","年間商品販売額　(百万円)","2","小売業計","27120","住吉区","","90860"
"030000000","年間商品販売額　(百万円)","2","小売業計","27121","東住吉区","","106560"
"030000000","年間商品販売額　(百万円)","2","小売業計","27122","西成区","","113339"
"030000000","年間商品販売額　(百万円)","2","小売業計","27123","淀川区","","181166"
